New_name	Bin	ID	Sample	Subject	SNP_new	SNP_y_n	Abundance_v3	Growth_rate	Growth_rate2	GC	N50	Size	N_size	Bin_depth	Ndepth	Log2_depth	Culture_or_Unculture	New_species	Final_tax	Turst_tax	SpecI_id1	SpecI_id2	SpecI_tax	Pretein_get_annontation	Pretein_get_annontation_full_length	Protein_genus	Proteinsame_genus_num	Pretein_species	pretein_same_species_num	Protein_average_id	top_tax_name	nt_top_ant_length_percent	contig_num	ant_contig_num	all_tax_num	GTDBTK_ant	GTDBTK_ant_ani	protein_num	get_ko_num	ko_num	get_cazy_num	cazy_num	Domain	Phylum	Class	Order	Family	Genus	Species	lineage_final_tax
F1900143.13	F1900143.13	ES143.M013	F1900143	F1900143	15.05203402	Y	High	1.74	Fast	0.442	93480	3931082	3914601.528	105.8297486	27.99673111	4.807186483	Y	N	Blautia hansenii	NA	UNASSINGED	1617	Blautia hansenii	3800	3729	3440	Blautia	Blautia sp. N6H1-15 	1558	88.63	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Lachnoclostridium sp. YL32	0.083601156	183	113	22			3767	2066	1362			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Blautia	s_Blautia hansenii	
YB16_bin.94	YB16_bin.94.strict_filtered2000	YB16.M006	YB16	Y16	14.12034836	Y	High	1.34	Medium	0.591	35655	2150013	2414171.663	111.5425068	50.52472756	5.658917732	Y	N	Faecalibacterium prausnitzii	s	FOUND	97.94823246	Faecalibacterium prausnitzii	1962	1854	1748	Faecalibacterium	Faecalibacterium prausnitzii 	1471	97.19	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.971506684	61	56	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_B	96.82	1970	1158	935	47	31	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Faecalibacterium	s_Faecalibacterium prausnitzii	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii
F1900313.27	F1900313.27	HC313.M027	F1900313	F1900313	13.84934469	Y	High	1.48	Medium	0.512	32906	4111488	4281684.978	118.202276	70.78525561	6.145376977	Y	N	Escherichia coli	NA	FOUND	390	Escherichia coli	3902	3891	3609	Escherichia	Escherichia coli O11 	1244	99.85	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli	0.99541942	222	221	6			3897	3188	2770			d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	f_Enterobacteriaceae	g_Escherichia	s_Escherichia coli	
YA37_bin.5	YA37_bin.5.strict_filtered2500	YA37.M005	YA37	Y37	12.61342247	Y	High	1.33	Medium	0.592	34832	2010867	2565535.851	239.5416049	102.2553644	6.67603272	Y	N	Faecalibacterium prausnitzii 	s	FOUND	98.89884076	Faecalibacterium prausnitzii	1810	1722	1654	Faecalibacterium	Faecalibacterium prausnitzii 	1369	96.72	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.980315953	51	49	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_B	96.5	1823	1051	869	43	29	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Faecalibacterium	s_Faecalibacterium prausnitzii	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii
YA37_bin.85	YA37_bin.85	YA37.M021	YA37	Y37	10.91013043	Y	High	1.29	Low	0.603	29766	2351413	2613842.819	32.86723264	14.03034287	3.81047836	Y	N	Subdoligranulum sp. 	g	UNASSINGED	89.11425812	Subdoligranulum variabile	2079	1905	1168	Subdoligranulum	Subdoligranulum sp. 	708	96.72	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.016148163	104	5	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	97.46	2106	1189	958	108	44	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Subdoligranulum	s_Subdoligranulum sp.	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Subdoligranulum;s_Subdoligranulum sp.
YB16_bin.180	YB16_bin.180.strict_filtered2000	YB16.M016	YB16	Y16	10.26596604	Y	High	1.57	Medium	0.513	76666	4499012	5207852.852	40.89337774	18.52322337	4.21126327	Y	N	Escherichia coli	s	FOUND	98.8385142	Escherichia coli	4291	4035	1365	Escherichia	Escherichia coli 	894	99.8	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli	0.968825378	143	140	8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	98.95	4295	3242	2721	90	49	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	f_Enterobacteriaceae	g_Escherichia	s_Escherichia coli	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli
YB37_bin30	YB37_bin.sin30.strict_filtered2000	YB37.M023	YB37	Y37	8.945290563	Y	High	1.31	Low	0.603	24833	2237581	2544527.332	18.6172001	12.13521099	3.601127287	Y	N	Subdoligranulum formicilis	g	UNASSINGED	88.20375999	Subdoligranulum variabile	1975	1822	1153	Subdoligranulum	Subdoligranulum sp. 	703	98.03	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.024457215	112	9	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	97.46	1993	1165	931	103	46	d_Bacteria	p_Firmicutes	c_Clostridia	o_Oscillospirales	f_Ruminococcaceae	g_Subdoligranulum	s_Subdoligranulum formicilis	d_Bacteria;p_Firmicutes;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Subdoligranulum;s_Subdoligranulum formicilis
YA37_bin.151	YA37_bin.151.strict_filtered2500	YA37.M020	YA37	Y37	8.560361494	Y	High	1.32	Low	0.424	135916	5492542	6138084.329	33.91732955	14.47860756	3.855850957	Y	N	Bacteroides thetaiotaomicron	g	UNASSINGED	94.06943568	Bacteroides thetaiotaomicron	4280	4188	4148	Bacteroides	Bacteroides faecis CAG:32 	1905	99.26	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron	0.803760809	58	41	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	99.33	4300	1851	1194	390	117	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides thetaiotaomicron	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron
YB16_bin.117	YB16_bin.117.strict_filtered2000	YB16.M023	YB16	Y16	8.2881018	Y	High	1.35	Medium	0.607	33337	2088457	2367865.079	29.90264919	13.54482023	3.759669341	Y	N	Subdoligranulum sp. 	g	UNASSINGED	89.2045685	Subdoligranulum variabile	1827	1725	1097	Subdoligranulum	Subdoligranulum sp. 	676	97.97	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.016930681	69	4	1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	97.65	1845	1096	916	86	37	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Subdoligranulum	s_Subdoligranulum sp.	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Subdoligranulum;s_Subdoligranulum sp.
YA34_bin.24	YA34_bin.24.strict_filtered2000	YA34.M002	YA34	Y34	8.049288334	Y	High	NA	NA	0.272	15432	2977849	3385304.215	513.6931931	1968.407704	10.94281335	Y	N	Romboutsia ilealis 	g	UNASSINGED	84.00446451	[Clostridium] difficile	2756	2500	1999	Romboutsia	Romboutsia ilealis 	1758	85.18	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Romboutsia;s_Romboutsia ilealis	0.623251884	174	124	7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis	98.18	2872	1469	1107	83	42	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Peptostreptococcaceae	g_Romboutsia	s_Romboutsia ilealis	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Romboutsia;s_Romboutsia ilealis
YB37_bin13	YB37_bin.com13.strict_filtered2000	YB37.M020	YB37	Y37	7.423230137	Y	High	1.97	Fast	0.445	35986	4853598	5617395.229	21.80446376	14.21275847	3.829114681	Y	N	Parabacteroides distasonis	s	FOUND	99.43033502	Parabacteroides distasonis	4043	3774	2994	Parabacteroides	Parabacteroides distasonis 	2728	99.53	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis	0.567521043	150	124	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	98.03	4093	1790	1204	223	74	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Tannerellaceae	g_Parabacteroides	s_Parabacteroides distasonis	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis
F1900372.67	F1900372.70	HC372.M067	F1900372	F1900372	7.323381951	Y	High	1.7	Fast	0.512	34027	4093890	4435753.524	440.1297973	23.77940903	4.571640956	Y	N	Escherichia coli	NA	FOUND	390	Escherichia coli	3817	3809	3541	Escherichia	Escherichia coli O11 	1147	99.7	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli	0.956695221	184	180	7			3880	3055	2683			d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	f_Enterobacteriaceae	g_Escherichia	s_Escherichia coli	
YA7_bin.4	YA7_bin.4	YA7.M004	YA7	Y7	6.156583172	Y	High	1.39	Medium	0.576	167528	2677425	3187031.306	915.9603855	666.6691245	9.380827103	Y	N	Faecalibacterium prausnitzii	s	FOUND	98.32584073	Faecalibacterium prausnitzii	2509	2410	2081	Faecalibacterium	Faecalibacterium prausnitzii 	1581	96.75	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.947381159	32	27	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_B	95.71	2534	1268	975	49	31	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Faecalibacterium	s_Faecalibacterium prausnitzii	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii
YB34_bin.61	YB34_bin.61.permissive_filtered2500	YB34.M015	YB34	Y34	5.957159444	Y	High	1.34	Medium	0.386	431842	1781383	2029002.46	49.82233157	66.71611208	6.059963312	Y	N	Veillonella parvula	s	UNASSINGED	94.8672442	Veillonella parvula	1649	1621	1604	Veillonella	Veillonella parvula 	483	97.28	k_Bacteria;p_Firmicutes;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Veillonella;s_Veillonella parvula	0.977588761	11	11	3	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula	95.58	1643	1081	951	22	15	d_Bacteria	p_Firmicutes	c_Negativicutes	o_Veillonellales	f_Veillonellaceae	g_Veillonella	s_Veillonella parvula	d_Bacteria;p_Firmicutes;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Veillonella;s_Veillonella parvula
YA34_bin.22	YA34_bin.22.permissive_filtered2500	YA34.M014	YA34	Y34	5.849258381	Y	High	1.76	Fast	0.377	32070	2290311	2455123.436	13.49818904	51.7233626	5.692744164	Y	N	Anaerostipes hadrus 	s	FOUND	99.57297315	butyrate-producing bacterium	2194	2007	970	Anaerostipes	Anaerostipes hadrus 	881	99.13	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus	0.9422633	101	91	3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	98.35	2196	1439	1094	53	27	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Anaerostipes	s_Anaerostipes hadrus	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus
YB16_bin.179	YB16_bin.179.strict_filtered2000	YB16.M025	YB16	Y16	5.648260161	Y	High	1.63	Medium	0.525	79446	4221658	4869832.737	26.29338549	11.90995412	3.57409595	Y	N	Citrobacter werkmanii	s	UNASSINGED	93.39729941	unnamed Citrobacter sp. 30_2	3947	3758	2546	Citrobacter	Citrobacter gillenii 	2312	98.43	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter werkmanii	0.985596891	80	80	4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter werkmanii_A	99.65	3976	3002	2536	88	50	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	f_Enterobacteriaceae	g_Citrobacter	s_Citrobacter werkmanii	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter werkmanii
F1900186.55	F1900186.55	ES186.M055	F1900186	F1900186	5.630114608	Y	High	1.84	Fast	0.435	13820	3273830	3861012.831	74.53810425	13.66066645	3.771955964	Y	N	Clostridiales	NA	FOUND	1620	unnamed Ruminococcus sp. 5_1_39BFAA	3258	3200	2789	Ruminococcus	Ruminococcus sp. TF06-23 	448	97.99	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus sp. SR1/5	0.105097394	357	126	30			3226	1519	1044			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_	g_	s_	
F1900313.32	F1900313.32	HC313.M032	F1900313	F1900313	5.49571712	Y	High	1.51	Medium	0.271	27618	2841924	3015495.947	39.44772334	23.62320993	4.562133107	Y	N	Romboutsia sp.	NA	UNASSINGED	1532	[Clostridium] difficile	2861	2692	2477	Romboutsia	Romboutsia ilealis 	1784	86.28	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Romboutsia;s_Romboutsia ilealis	0.683963399	161	103	5			2823	1496	1150			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Peptostreptococcaceae	g_Romboutsia	s_Romboutsia sp.	
F1900313.52	F1900313.52	HC313.M052	F1900313	F1900313	5.264197422	Y	High	1.61	Medium	0.647	6539	2141800	2578773.102	17.32297456	10.37383733	3.374877747	Y	N	Eggerthella lenta	NA	FOUND	817	Eggerthella lenta	2144	2109	1647	Eggerthella	Eggerthella lenta 	1486	99.79	k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Eggerthella;s_Eggerthella lenta	0.971109347	391	390	4			2141	1268	909			d_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Eggerthellales	f_Eggerthellaceae	g_Eggerthella	s_Eggerthella lenta	
YA34_bin.19	YA34_bin.19.strict_filtered2000	YA34.M008	YA34	Y34	4.701735524	Y	High	1.67	Fast	0.507	105729	4458529	4720817.627	19.7949313	75.85168692	6.245109361	Y	N	Escherichia coli 	s	FOUND	99.12519392	Escherichia coli	4208	3985	1362	Klebsiella	Escherichia coli 	848	99.77	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli	0.989287274	68	66	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	99.17	4213	3243	2795	93	54	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	f_Enterobacteriaceae	g_Escherichia	s_Escherichia coli	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli
YA34_bin.2	YA34_bin.2.strict_filtered2000	YA34.M011	YA34	Y34	4.651632342	Y	High	1.59	Medium	0.412	35916	3594580	4596884.751	17.17618739	65.81698966	6.040388137	Y	N	Roseburia inulinivorans 	s	FOUND	96.74846993	Roseburia inulinivorans	3467	3095	2589	Roseburia	Roseburia inulinivorans 	1764	97.66	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia intestinalis	0.071709629	161	27	9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	96.71	3519	1673	1168	133	59	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Roseburia	s_Roseburia inulinivorans	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia inulinivorans
F1900372.31	F1900372.12	HC372.M031	F1900372	F1900372	4.620012493	Y	High	1.48	Medium	0.581	65888	3419509	3491076.059	468.5950641	25.3173354	4.662053667	Y	N	Ruthenibacterium lactatiformans	NA	UNASSINGED	-	-	3278	3214	3098	Subdoligranulum	Ruthenibacterium lactatiformans 	1445	98.21	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruthenibacterium;s_Ruthenibacterium lactatiformans	0.942878349	79	70	1			3202	1592	1121			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Ruthenibacterium	s_Ruthenibacterium lactatiformans	
F1900186.5	F1900186.5	ES186.M005	F1900186	F1900186	4.513667231	Y	High	1.17	Low	0.435	105216	2357956	2323635.898	185.7734641	34.04687246	5.089450373	Y	N	Phascolarctobacterium succinatutens	NA	UNASSINGED	1659	Phascolarctobacterium succinatutens	2222	2183	2129	Phascolarctobacterium	Phascolarctobacterium faecium 	1362	97.17	k_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Phascolarctobacterium;s_Phascolarctobacterium succinatutens	0.548661213	38	35	3			2220	1321	1113			d_Bacteria	p_Firmicutes	c_Negativicutes	o_Acidaminococcales	f_Acidaminococcaceae	g_Phascolarctobacterium	s_Phascolarctobacterium succinatutens	
YB37_bin166	YB37_bin.sin166	YB37.M018	YB37	Y37	4.466486665	Y	High	1.63	Medium	0.596	126837	2624618	2838959.438	22.89893229	14.92616362	3.899771501	Y	N	Alistipes shahii	s	FOUND	99.52360838	Alistipes shahii	2104	2028	1964	Alistipes	Alistipes shahii WAL 8301 	866	99.11	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes shahii	0.989455989	31	31	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	98.94	2115	1123	888	96	50	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	g_Alistipes	s_Alistipes shahii	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes shahii
F1900372.48	F1900372.97	HC372.M048	F1900372	F1900372	4.465490582	Y	High	1.44	Medium	0.594	102120	2724358	2733899.309	2479.297459	133.9519132	7.065571377	Y	N	Subdoligranulum variabile	NA	UNASSINGED	1578	Subdoligranulum variabile	2412	2354	2264	Subdoligranulum	Subdoligranulum sp. 	762	96.11	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	0.001463097	44	1	1			2351	1285	981			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Subdoligranulum	s_Subdoligranulum variabile	
YB34_bin.13	YB34_bin.13	YB34.M027	YB34	Y34	4.374614474	Y	High	1.56	Medium	0.392	56349	2133319	2619497.79	15.88739417	21.27449955	4.41105329	Y	N	Blautia hansenii	s	FOUND	97.95020205	Blautia hansenii	2082	1888	1688	Lachnospiraceae	Lachnospiraceae bacterium AM25-39 	1010	99.17	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hansenii	0.925277935	53	40	3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii	97.7	2081	1193	936	49	38	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	g_Blautia	s_Blautia hansenii	d_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hansenii
YB37_bin19	YB37_bin.com19.strict_filtered2500	YB37.M026	YB37	Y37	4.348161283	Y	High	1.62	Medium	0.391	33725	2095043	2250628.981	15.92467785	10.38014979	3.375755357	Y	N	Haemophilus parainfluenzae	s	FOUND	97.52590569	Haemophilus parainfluenzae	2073	1877	1780	Haemophilus	Haemophilus parainfluenzae 	667	97.92	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus;s_Haemophilus parainfluenzae	0.983124451	95	93	5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae	96.62	2066	1556	1362	44	26	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pasteurellales	f_Pasteurellaceae	g_Haemophilus	s_Haemophilus parainfluenzae	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus;s_Haemophilus parainfluenzae
YA37_bin.29	YA37_bin.29	YA37.M013	YA37	Y37	4.25820222	Y	High	1.3	Low	0.595	252211	2286471	2760771.553	61.8356965	26.39638187	4.722268289	Y	N	Alistipes shahii	s	FOUND	99.41018787	Alistipes shahii	1883	1812	1772	Alistipes	Alistipes shahii WAL 8301 	798	99.07	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes shahii	1	17	17	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	98.87	1880	968	774	76	43	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	g_Alistipes	s_Alistipes shahii	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes shahii
YB16_bin.51	YB16_bin.51.strict_filtered2000	YB16.M013	YB16	Y16	4.028136369	Y	High	1.18	Low	0.434	248893	2535106	2595184.522	58.94572095	26.70028293	4.738783124	Y	N	Phascolarctobacterium faecium 	s	UNASSINGED	77.7597677	Phascolarctobacterium succinatutens	2322	2287	2169	Phascolarctobacterium	Phascolarctobacterium faecium 	1274	95.52	k_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Phascolarctobacterium;s_Phascolarctobacterium faecium	0.788576099	20	13	4	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__GCA_000436295.1	98.6	2398	1375	1133	40	18	d_Bacteria	p_Firmicutes	c_Negativicutes	o_Acidaminococcales	f_Acidaminococcaceae	g_Phascolarctobacterium	s_Phascolarctobacterium faecium	d_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Phascolarctobacterium;s_Phascolarctobacterium faecium
F1900313.21	F1900313.21	HC313.M021	F1900313	F1900313	3.984775116	Y	High	1.36	Medium	0.581	175142	2620531	2670740.929	288.4720253	172.7510395	7.432550582	Y	N	Faecalibacterium prausnitzii	NA	FOUND	1577	Faecalibacterium prausnitzii	2471	2417	2326	Faecalibacterium	Faecalibacterium prausnitzii 	1800	97.61	k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii	1	35	35	1			2421	1341	1049			d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	g_Faecalibacterium	s_Faecalibacterium prausnitzii	
YB7_bin.8	YB7_bin.8.permissive_filtered2500	YB7.M017	YB7	Y7	3.933924639	Y	High	1.43	Medium	0.428	395301	5617343	6330827.229	91.59273148	33.73975211	5.076377469	Y	N	Bacteroides thetaiotaomicron	s	FOUND	99.32225776	Bacteroides thetaiotaomicron	4325	4261	2606	Bacteroides	Bacteroides thetaiotaomicron 	2606	99.57	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron	0.936684301	34	30	4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	97.91	4333	1892	1188	389	116	d_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	g_Bacteroides	s_Bacteroides thetaiotaomicron	d_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron
